Episode,Total_Reward,Zone_A_Reward,Zone_B_Reward,Avg_Waiting_Time,Avg_Queue,Epsilon_Local,Epsilon_Supervisor,Sup_A_NS,Sup_A_EW,Sup_A_BAL,Sup_B_NS,Sup_B_EW,Sup_B_BAL,Queue_TLS_1,Queue_TLS_2,Queue_TLS_3,Queue_TLS_4,Queue_TLS_5,Queue_TLS_6,Queue_TLS_7,Queue_TLS_8
633,-4542.999999999998,-2188.9999999999964,-2353.999999999994,0.058394160583941604,0.25,0.0418803316354751,0.14929154457241375,0.4107883817427386,0.18672199170124482,0.4024896265560166,0.35269709543568467,0.17427385892116182,0.4730290456431535,0,0,0,1,1,0,0,0
634,-4034.999999999988,-2009.0000000000052,-2025.9999999999993,0.029197080291970802,0.125,0.041670929977297724,0.14884366993869652,0.5892116182572614,0.3029045643153527,0.1078838174273859,0.2821576763485477,0.31950207468879666,0.3983402489626556,0,0,0,0,0,0,1,0
635,-3923.9999999999986,-1892.0000000000011,-2031.9999999999957,0.04411764705882353,0.25,0.04146257532741124,0.14839713892888043,0.5311203319502075,0.34439834024896265,0.12448132780082988,0.3236514522821577,0.35684647302904565,0.31950207468879666,0,0,0,0,1,0,0,1
636,-4262.000000000019,-2228.0000000000064,-2034.0000000000055,0.29927007299270075,1.0,0.04125526245077418,0.14795194751209378,0.4979253112033195,0.2157676348547718,0.2863070539419087,0.2572614107883817,0.44398340248962653,0.2987551867219917,0,1,4,1,1,0,0,1
637,-3965.4999999999877,-2012.4999999999995,-1952.999999999999,0.15441176470588236,0.625,0.04104898613852031,0.1475080916695575,0.5269709543568465,0.17842323651452283,0.2946058091286307,0.24066390041493776,0.44398340248962653,0.3153526970954357,1,0,2,1,0,0,0,1
638,-4165.499999999984,-2301.9999999999977,-1863.500000000006,0.007352941176470588,0.125,0.04084374120782771,0.14706556739454882,0.42738589211618255,0.26556016597510373,0.3070539419087137,0.2821576763485477,0.45228215767634855,0.26556016597510373,0,1,0,0,0,0,0,0
639,-4598.999999999986,-2471.500000000011,-2127.500000000004,0.08633093525179857,0.5,0.04063952250178857,0.14662437069236517,0.36929460580912865,0.24481327800829875,0.38589211618257263,0.3112033195020747,0.3278008298755187,0.36099585062240663,0,0,1,2,0,0,0,1
640,-4764.4999999999945,-2563.000000000002,-2201.4999999999986,0.07407407407407407,0.5,0.04043632488927963,0.14618449758028806,0.29045643153526973,0.2863070539419087,0.42323651452282157,0.4066390041493776,0.26141078838174275,0.33195020746887965,0,1,0,1,1,0,1,0
641,-4868.499999999994,-2404.000000000001,-2464.5000000000045,0.0072992700729927005,0.125,0.04023414326483323,0.1457459440875472,0.3360995850622407,0.23236514522821577,0.4315352697095436,0.5062240663900415,0.18672199170124482,0.3070539419087137,0,0,0,0,1,0,0,0
642,-4379.999999999983,-2338.500000000008,-2041.5000000000064,0.050724637681159424,0.25,0.040032972548509065,0.14530870625528455,0.3278008298755187,0.24066390041493776,0.4315352697095436,0.2033195020746888,0.3070539419087137,0.4896265560165975,0,0,1,1,0,0,0,0
643,-4295.500000000002,-2031.9999999999998,-2263.5000000000055,0.050724637681159424,0.25,0.03983280768576652,0.1448727801365187,0.4107883817427386,0.3029045643153527,0.2863070539419087,0.3817427385892116,0.2572614107883817,0.36099585062240663,0,1,0,1,0,0,0,0
644,-4577.499999999979,-2317.9999999999923,-2259.5000000000005,0.043478260869565216,0.25,0.03963364364733769,0.14443816179610913,0.3775933609958506,0.2572614107883817,0.3651452282157676,0.34439834024896265,0.17012448132780084,0.4854771784232365,0,0,1,0,0,0,0,1
645,-4407.49999999999,-2186.9999999999986,-2220.500000000001,0.04411764705882353,0.375,0.039435475429100995,0.1440048473107208,0.22821576763485477,0.4605809128630705,0.3112033195020747,0.3029045643153527,0.18672199170124482,0.5103734439834025,0,1,0,0,2,0,0,0
646,-4411.500000000003,-2351.500000000006,-2060.0000000000027,0.043795620437956206,0.375,0.03923829805195549,0.14357283276878863,0.3029045643153527,0.23651452282157676,0.4605809128630705,0.42738589211618255,0.3029045643153527,0.2697095435684647,0,0,0,0,3,0,0,0
647,-4405.499999999989,-2341.500000000008,-2063.999999999999,0.2246376811594203,1.125,0.03904210656169572,0.14314211427048226,0.17012448132780084,0.47717842323651455,0.35269709543568467,0.27385892116182575,0.4107883817427386,0.3153526970954357,0,2,2,1,3,0,1,0
648,-3802.9999999999895,-2181.5000000000086,-1621.5000000000018,0.028985507246376812,0.25,0.03884689602888724,0.1427126879276708,0.2987551867219917,0.4149377593360996,0.2863070539419087,0.2033195020746888,0.6182572614107884,0.17842323651452283,0,0,0,1,1,0,0,0
649,-4643.499999999991,-2667.500000000007,-1976.0000000000027,0.145985401459854,0.75,0.0386526615487428,0.1422845498638878,0.17012448132780084,0.4107883817427386,0.4190871369294606,0.3651452282157676,0.3817427385892116,0.25311203319502074,1,1,2,0,2,0,0,0
650,-4753.99999999999,-2566.500000000006,-2187.5000000000095,0.03676470588235294,0.375,0.03845939824099909,0.14185769621429614,0.16597510373443983,0.42323651452282157,0.4107883817427386,0.3070539419087137,0.34024896265560167,0.35269709543568467,0,1,0,2,0,0,0,0
651,-4150.999999999993,-2234.9999999999986,-1916.0000000000068,0.0,0.0,0.03826710124979409,0.14143212312565326,0.4066390041493776,0.2821576763485477,0.3112033195020747,0.2946058091286307,0.4149377593360996,0.29045643153526973,0,0,0,0,0,0,0,0
652,-4098.999999999992,-2129.4999999999995,-1969.500000000001,0.06666666666666667,0.5,0.038075765743545126,0.1410078267562763,0.3029045643153527,0.26141078838174275,0.43568464730290457,0.4149377593360996,0.3983402489626556,0.18672199170124482,0,0,0,0,3,0,0,1
653,-4176.999999999997,-2223.000000000004,-1954.0000000000014,0.007352941176470588,0.125,0.0378853869148274,0.14058480327600748,0.2157676348547718,0.2863070539419087,0.4979253112033195,0.3360995850622407,0.45228215767634855,0.21161825726141079,0,0,0,1,0,0,0,0
654,-4065.9999999999977,-2010.0000000000073,-2056.0000000000073,0.0661764705882353,0.375,0.03769595998025326,0.14016304886617945,0.12448132780082988,0.33195020746887965,0.5435684647302904,0.34439834024896265,0.42738589211618255,0.22821576763485477,1,0,0,1,0,1,0,0
655,-4009.9999999999973,-1885.5000000000025,-2124.5,0.06666666666666667,0.5,0.03750748018035199,0.1397425597195809,0.12863070539419086,0.43568464730290457,0.43568464730290457,0.35684647302904565,0.3070539419087137,0.3360995850622407,0,1,0,1,0,1,0,1
656,-4230.999999999991,-2066.000000000002,-2165.0000000000055,0.007352941176470588,0.125,0.037319942779450235,0.13932333204042216,0.11203319502074689,0.35269709543568467,0.5352697095435685,0.27385892116182575,0.45228215767634855,0.27385892116182575,0,0,0,0,1,0,0,0
657,-3705.9999999999923,-1797.0000000000055,-1909.0000000000011,0.08759124087591241,0.5,0.037133343065552986,0.1389053620443009,0.0954356846473029,0.4979253112033195,0.4066390041493776,0.27800829875518673,0.5311203319502075,0.1908713692946058,0,0,0,2,1,0,0,1
658,-4223.499999999991,-2309.500000000005,-1914.0000000000052,0.021739130434782608,0.25,0.03694767635022522,0.138488645958168,0.18672199170124482,0.2697095435684647,0.5435684647302904,0.35684647302904565,0.4107883817427386,0.23236514522821577,0,1,0,1,0,0,0,0
659,-4099.999999999995,-2128.0000000000036,-1972.0000000000027,0.08888888888888889,0.5,0.036762937968474095,0.1380731800202935,0.12448132780082988,0.34024896265560167,0.5352697095435685,0.27800829875518673,0.42738589211618255,0.2946058091286307,0,0,0,0,3,0,1,0
660,-3905.500000000008,-1844.0000000000043,-2061.500000000007,0.029411764705882353,0.125,0.03657912327863173,0.13765896048023263,0.3029045643153527,0.38589211618257263,0.3112033195020747,0.4149377593360996,0.3775933609958506,0.2074688796680498,0,1,0,0,0,0,0,0
661,-4314.999999999996,-2047.0000000000027,-2268.0000000000055,0.051470588235294115,0.25,0.036396227662238566,0.13724598359879192,0.24481327800829875,0.2946058091286307,0.4605809128630705,0.5269709543568465,0.26556016597510373,0.2074688796680498,0,1,0,0,0,0,1,0
662,-3569.999999999996,-1799.4999999999984,-1770.5000000000066,0.15217391304347827,0.5,0.03621424652392737,0.13683424564799554,0.12033195020746888,0.45643153526970953,0.42323651452282157,0.3278008298755187,0.5062240663900415,0.16597510373443983,0,0,2,0,2,0,0,0
663,-3701.4999999999895,-1804.0000000000005,-1897.5000000000039,0.07246376811594203,0.375,0.036033175291307735,0.13642374291105155,0.2157676348547718,0.42738589211618255,0.35684647302904565,0.4024896265560166,0.43983402489626555,0.15767634854771784,0,1,0,1,1,0,0,0
664,-4013.4999999999973,-1942.5000000000007,-2071.0000000000005,0.04411764705882353,0.5,0.03585300941485119,0.1360144716823184,0.1825726141078838,0.37344398340248963,0.44398340248962653,0.46473029045643155,0.4024896265560166,0.13278008298755187,0,0,1,1,1,0,1,0
665,-4121.999999999992,-1955.0000000000027,-2167.000000000004,0.05755395683453238,0.375,0.035673744367776934,0.13560642826727143,0.2697095435684647,0.3070539419087137,0.42323651452282157,0.47717842323651455,0.26556016597510373,0.2572614107883817,0,0,1,0,1,0,0,1
666,-3625.0000000000014,-1941.0000000000048,-1684.0000000000011,0.03676470588235294,0.25,0.03549537564593805,0.1351996089824696,0.2821576763485477,0.3236514522821577,0.3941908713692946,0.34854771784232363,0.5352697095435685,0.11618257261410789,0,0,0,0,1,0,0,1
667,-4024.499999999989,-1980.5000000000066,-2044.000000000005,0.022222222222222223,0.125,0.035317898767708356,0.1347940101555222,0.1825726141078838,0.3278008298755187,0.4896265560165975,0.3651452282157676,0.3941908713692946,0.24066390041493776,0,0,0,1,0,0,0,0
668,-3504.499999999993,-1851.499999999997,-1653.000000000005,0.05925925925925926,0.5,0.03514130927386981,0.13438962812505564,0.2987551867219917,0.3029045643153527,0.3983402489626556,0.1908713692946058,0.5560165975103735,0.25311203319502074,0,0,0,0,4,0,0,0
669,-4203.999999999999,-2082.0000000000077,-2121.9999999999977,0.037037037037037035,0.125,0.03496560272750046,0.13398645924068048,0.29045643153526973,0.22821576763485477,0.48132780082987553,0.5020746887966805,0.34024896265560167,0.15767634854771784,0,0,1,0,0,0,0,0
670,-4128.9999999999945,-1815.0000000000048,-2314.0000000000014,0.08088235294117647,0.5,0.03479077471386296,0.13358449986295842,0.1825726141078838,0.4979253112033195,0.31950207468879666,0.5062240663900415,0.2033195020746888,0.29045643153526973,0,0,0,2,2,0,0,0
671,-3731.999999999996,-1588.5000000000043,-2143.500000000001,0.0,0.0,0.03461682084029365,0.13318374636336955,0.05394190871369295,0.5767634854771784,0.36929460580912865,0.3070539419087137,0.37344398340248963,0.31950207468879666,0,0,0,0,0,0,0,0
672,-4041.499999999993,-1802.5000000000034,-2238.999999999999,0.058394160583941604,0.375,0.034443736736092176,0.13278419512427944,0.16182572614107885,0.5394190871369294,0.2987551867219917,0.3236514522821577,0.23236514522821577,0.44398340248962653,0,0,1,0,2,0,0,0
673,-4075.9999999999964,-1877.5000000000005,-2198.4999999999964,0.029850746268656716,0.125,0.034271518052411715,0.1323858425389066,0.34439834024896265,0.38589211618257263,0.2697095435684647,0.3070539419087137,0.3651452282157676,0.3278008298755187,0,1,0,0,0,0,0,0
674,-3810.0000000000023,-1698.5000000000023,-2111.5000000000005,0.028985507246376812,0.25,0.034100160462149656,0.13198868501128988,0.1950207468879668,0.46473029045643155,0.34024896265560167,0.43983402489626555,0.25311203319502074,0.3070539419087137,0,1,0,0,1,0,0,0
675,-3704.5000000000173,-1806.5,-1898.000000000004,0.08955223880597014,0.375,0.03392965965983891,0.13159271895625602,0.1908713692946058,0.44813278008298757,0.36099585062240663,0.35684647302904565,0.43983402489626555,0.2033195020746888,0,0,1,0,2,0,0,0
676,-3935.4999999999923,-1748.0000000000075,-2187.4999999999977,0.021897810218978103,0.125,0.033760011361539714,0.13119794079938724,0.24481327800829875,0.4854771784232365,0.2697095435684647,0.5269709543568465,0.22406639004149378,0.24896265560165975,0,1,0,0,0,0,0,0
677,-4013.999999999998,-1923.000000000003,-2090.999999999997,0.022058823529411766,0.25,0.03359121130473201,0.13080434697698906,0.2697095435684647,0.4066390041493776,0.3236514522821577,0.3651452282157676,0.3900414937759336,0.24481327800829875,0,0,1,0,1,0,0,0
678,-4121.499999999988,-1864.500000000005,-2257.000000000001,0.022388059701492536,0.125,0.033423255248208356,0.1304119339360581,0.11618257261410789,0.3651452282157676,0.5186721991701245,0.3651452282157676,0.2697095435684647,0.3651452282157676,0,1,0,0,0,0,0,0
679,-3932.0000000000014,-1936.9999999999989,-1995.0000000000039,0.07462686567164178,0.375,0.03325613897196732,0.13002069813424993,0.058091286307053944,0.2697095435684647,0.6721991701244814,0.31950207468879666,0.49377593360995853,0.18672199170124482,0,1,1,0,0,0,0,1
680,-4503.999999999975,-2320.0000000000023,-2183.999999999997,0.08208955223880597,0.375,0.03308985827710748,0.12963063603984717,0.2033195020746888,0.2074688796680498,0.5892116182572614,0.14522821576763487,0.4605809128630705,0.3941908713692946,0,0,0,1,1,1,0,0
681,-3918.4999999999927,-1971.0000000000023,-1947.4999999999995,0.014388489208633094,0.125,0.032924408985721944,0.12924174413172762,0.2572614107883817,0.3070539419087137,0.43568464730290457,0.24481327800829875,0.5103734439834025,0.24481327800829875,0,0,0,0,1,0,0,0
682,-3856.00000000001,-1744.0000000000002,-2112.0000000000036,0.11510791366906475,0.5,0.03275978694079333,0.12885401889933243,0.27800829875518673,0.3983402489626556,0.3236514522821577,0.24896265560165975,0.36099585062240663,0.3900414937759336,0,0,0,1,3,0,0,0
683,-3894.999999999982,-1949.0000000000025,-1946.0000000000007,0.014925373134328358,0.125,0.032595988006089364,0.12846745684263444,0.3900414937759336,0.31950207468879666,0.29045643153526973,0.11203319502074689,0.5850622406639004,0.3029045643153527,0,1,0,0,0,0,0,0
684,-4169.499999999996,-1982.500000000006,-2186.9999999999977,0.07575757575757576,0.25,0.032433008066058915,0.12808205447210655,0.4190871369294606,0.21991701244813278,0.36099585062240663,0.17012448132780084,0.4066390041493776,0.42323651452282157,0,0,0,1,1,0,0,0
685,-3985.000000000008,-1963.5000000000018,-2021.4999999999957,0.014814814814814815,0.125,0.03227084302572862,0.12769780830869024,0.21991701244813278,0.34024896265560167,0.43983402489626555,0.2697095435684647,0.45643153526970953,0.27385892116182575,0,0,0,0,0,0,0,1
686,-3778.5000000000045,-1594.9999999999982,-2183.500000000003,0.03676470588235294,0.25,0.032109488810599975,0.12731471488376417,0.14107883817427386,0.5394190871369294,0.31950207468879666,0.29045643153526973,0.33195020746887965,0.3775933609958506,0,0,0,1,0,0,0,1
687,-4018.4999999999804,-1755.0000000000014,-2263.500000000005,0.10526315789473684,0.5,0.031948941366546975,0.12693277073911288,0.2033195020746888,0.42738589211618255,0.36929460580912865,0.0995850622406639,0.42323651452282157,0.47717842323651455,0,1,0,0,3,0,0,0
688,-3692.9999999999927,-1680.5000000000068,-2012.5000000000016,0.0,0.0,0.03178919665971424,0.12655197242689553,0.18672199170124482,0.4979253112033195,0.3153526970954357,0.29045643153526973,0.4190871369294606,0.29045643153526973,0,0,0,0,0,0,0,0
689,-4004.499999999996,-1895.5000000000043,-2109.0000000000105,0.05185185185185185,0.5,0.03163025067641567,0.12617231650961486,0.2572614107883817,0.3278008298755187,0.4149377593360996,0.24066390041493776,0.35684647302904565,0.4024896265560166,0,1,1,0,1,1,0,0
690,-3892.9999999999886,-1721.0000000000057,-2171.9999999999995,0.029411764705882353,0.125,0.03147209942303359,0.12579379956008602,0.2697095435684647,0.44813278008298757,0.2821576763485477,0.34024896265560167,0.2987551867219917,0.36099585062240663,0,0,0,0,0,0,1,0
691,-3684.0000000000027,-1803.0000000000014,-1881.0000000000014,0.0,0.0,0.03131473892591842,0.12541641816140575,0.3070539419087137,0.3983402489626556,0.2946058091286307,0.17012448132780084,0.5228215767634855,0.3070539419087137,0,0,0,0,0,0,0,0
692,-3909.4999999999873,-1692.0000000000036,-2217.500000000004,0.028985507246376812,0.25,0.031158165231288826,0.12504016890692154,0.3070539419087137,0.43983402489626555,0.25311203319502074,0.4190871369294606,0.23651452282157676,0.34439834024896265,0,1,0,0,1,0,0,0
693,-3624.9999999999854,-1806.0000000000043,-1819.0000000000036,0.014492753623188406,0.125,0.03100237440513238,0.12466504840020078,0.22821576763485477,0.4896265560165975,0.2821576763485477,0.2572614107883817,0.46887966804979253,0.27385892116182575,0,0,0,1,0,0,0,0
694,-3624.4999999999864,-1762.5000000000014,-1861.9999999999998,0.0,0.0,0.030847362533106718,0.12429105325500017,0.2033195020746888,0.5518672199170125,0.24481327800829875,0.36099585062240663,0.3983402489626556,0.24066390041493776,0,0,0,0,0,0,0,0
695,-4170.499999999999,-1919.000000000006,-2251.4999999999955,0.058823529411764705,0.25,0.030693125720441184,0.12391818009523517,0.3070539419087137,0.35269709543568467,0.34024896265560167,0.24481327800829875,0.2863070539419087,0.46887966804979253,0,1,1,0,0,0,0,0
696,-4199.499999999997,-2020.0000000000032,-2179.499999999997,0.13432835820895522,0.5,0.030539660091838977,0.12354642555494946,0.34439834024896265,0.4024896265560166,0.25311203319502074,0.4854771784232365,0.26556016597510373,0.24896265560165975,0,0,1,0,0,0,1,2
697,-3708.500000000013,-1924.999999999995,-1783.4999999999995,0.058394160583941604,0.375,0.03038696179137978,0.12317578627828461,0.36099585062240663,0.33195020746887965,0.3070539419087137,0.2157676348547718,0.5186721991701245,0.26556016597510373,0,1,1,0,0,0,0,1
698,-4385.500000000021,-2088.000000000001,-2297.499999999999,0.11678832116788321,0.625,0.030235026982422884,0.12280625891944975,0.5850622406639004,0.1908713692946058,0.22406639004149378,0.5311203319502075,0.22406639004149378,0.24481327800829875,0,1,0,0,2,0,1,1
699,-4107.499999999992,-1942.0000000000014,-2165.4999999999986,0.0,0.0,0.030083851847510768,0.1224378401426914,0.5269709543568465,0.2572614107883817,0.2157676348547718,0.24896265560165975,0.2987551867219917,0.45228215767634855,0,0,0,0,0,0,0,0
700,-4145.000000000005,-1870.0000000000016,-2274.9999999999986,0.072992700729927,0.625,0.029933432588273214,0.12207052662226334,0.4190871369294606,0.34439834024896265,0.23651452282157676,0.34024896265560167,0.2074688796680498,0.45228215767634855,0,1,1,0,3,0,0,0
